epoch,loss
8436,0.0001171
8437,0.00011646
8438,0.00011552
8439,0.00011465
8440,0.00011412
8441,0.00011393
8442,0.00011394
8443,0.00011393
8444,0.00011379
8445,0.00011355
8446,0.00011326
8447,0.00011299
8448,0.00011274
8449,0.00011256
8450,0.0001124
8451,0.00011231
8452,0.0001122
8453,0.00011213
8454,0.00011207
8455,0.000112
8456,0.00011196
8457,0.00011198
8458,0.000112
8459,0.00011201
8460,0.00011201
8461,0.00011205
8462,0.000112
8463,0.00011201
8464,0.00011201
8465,0.00011207
8466,0.00011208
8467,0.00011212
8468,0.00011211
8469,0.00011213
8470,0.00011215
8471,0.00011223
8472,0.00011244
8473,0.00011277
8474,0.00011321
8475,0.00011387
8476,0.00011465
8477,0.00011557
8478,0.0001165
8479,0.00011722
8480,0.00011767
8481,0.00011792
8482,0.00011829
8483,0.00011914
8484,0.00012049
8485,0.00012191
8486,0.00012265
8487,0.00012211
8488,0.00012027
8489,0.00011809
8490,0.00011657
8491,0.00011616
8492,0.00011638
8493,0.0001164
8494,0.00011588
8495,0.00011504
8496,0.00011443
8497,0.00011427
8498,0.00011427
8499,0.0001141
8500,0.0001137
8501,0.00011333
8502,0.00011325
8503,0.00011332
8504,0.00011342
8505,0.00011323
8506,0.00011294
8507,0.00011268
8508,0.00011259
8509,0.00011258
8510,0.00011259
8511,0.00011249
8512,0.00011231
8513,0.00011214
8514,0.00011199
8515,0.00011187
8516,0.00011178
8517,0.00011168
8518,0.00011157
8519,0.00011154
8520,0.00011153
8521,0.00011156
8522,0.00011158
8523,0.00011164
8524,0.00011167
8525,0.00011171
8526,0.00011175
8527,0.00011181
8528,0.0001119
8529,0.000112
8530,0.00011211
8531,0.00011223
8532,0.00011242
8533,0.00011249
8534,0.00011263
8535,0.0001128
8536,0.000113
8537,0.00011324
8538,0.00011355
8539,0.00011394
8540,0.0001145
8541,0.00011518
8542,0.00011604
8543,0.00011702
8544,0.00011799
8545,0.0001188
8546,0.00011935
8547,0.0001197
8548,0.00011995
8549,0.00012008
8550,0.00011999
8551,0.0001194
8552,0.00011821
8553,0.00011679
8554,0.00011574
8555,0.00011547
8556,0.00011575
8557,0.00011587
8558,0.00011554
8559,0.00011495
8560,0.00011458
8561,0.00011456
8562,0.00011464
8563,0.00011456
8564,0.00011416
8565,0.00011392
8566,0.00011381
8567,0.00011365
8568,0.00011329
8569,0.00011286
8570,0.00011265
8571,0.00011271
8572,0.00011275
8573,0.00011256
8574,0.00011228
8575,0.00011214
8576,0.00011225
8577,0.00011237
8578,0.00011233
8579,0.00011222
8580,0.00011222
8581,0.00011232
8582,0.00011243
8583,0.00011246
8584,0.00011242
8585,0.00011239
8586,0.0001124
8587,0.0001124
8588,0.00011242
8589,0.00011243
8590,0.00011242
8591,0.00011246
8592,0.00011249
8593,0.00011253
8594,0.00011262
8595,0.00011271
8596,0.00011289
8597,0.00011309
8598,0.00011334
8599,0.00011355
8600,0.00011373
8601,0.00011382
8602,0.00011372
8603,0.00011353
8604,0.00011324
8605,0.00011287
8606,0.00011271
8607,0.00011264
8608,0.00011273
8609,0.00011287
8610,0.0001129
8611,0.00011282
8612,0.00011271
8613,0.00011266
8614,0.00011276
8615,0.00011295
8616,0.00011312
8617,0.00011325
8618,0.00011342
8619,0.00011372
8620,0.00011409
8621,0.00011449
8622,0.00011479
8623,0.00011474
8624,0.00011443
8625,0.00011383
8626,0.00011318
8627,0.00011271
8628,0.00011258
8629,0.00011272
8630,0.00011297
8631,0.00011322
8632,0.00011326
8633,0.00011329
8634,0.00011339
8635,0.00011365
8636,0.00011412
8637,0.00011474
8638,0.00011535
8639,0.00011588
8640,0.00011631
8641,0.00011655
8642,0.00011659
8643,0.00011641
8644,0.00011608
8645,0.00011568
8646,0.00011535
8647,0.00011517
8648,0.00011509
8649,0.00011502
8650,0.00011492
8651,0.00011447
8652,0.00011402
8653,0.00011358
8654,0.00011319
8655,0.00011295
8656,0.0001128
8657,0.00011276
8658,0.00011272
8659,0.00011269
8660,0.00011264
8661,0.00011251
8662,0.00011243
8663,0.00011241
8664,0.00011246
8665,0.00011256
8666,0.00011264
8667,0.00011264
8668,0.00011256
8669,0.00011246
8670,0.00011234
8671,0.00011226
8672,0.00011224
8673,0.00011229
8674,0.00011237
8675,0.00011247
8676,0.00011259
8677,0.00011272
8678,0.00011285
8679,0.00011295
8680,0.00011298
8681,0.000113
8682,0.00011298
8683,0.00011296
8684,0.00011298
8685,0.00011298
8686,0.000113
8687,0.00011303
8688,0.00011311
8689,0.00011313
8690,0.00011317
8691,0.00011329
8692,0.00011353
8693,0.00011387
8694,0.0001143
8695,0.00011473
8696,0.00011505
8697,0.00011517
8698,0.00011517
8699,0.00011505
8700,0.00011483
8701,0.00011449
8702,0.00011409
8703,0.00011376
8704,0.00011353
8705,0.00011342
8706,0.00011344
8707,0.00011354
8708,0.00011379
8709,0.00011424
8710,0.00011494
8711,0.000116
8712,0.00011733
8713,0.00011863
8714,0.00011952
8715,0.00011968
8716,0.00011919
8717,0.00011845
8718,0.00011782
8719,0.00011724
8720,0.00011662
8721,0.00011592
8722,0.00011533
8723,0.00011497
8724,0.00011478
8725,0.00011456
8726,0.00011416
8727,0.00011358
8728,0.00011311
8729,0.00011287
8730,0.00011288
8731,0.00011289
8732,0.00011283
8733,0.00011273
8734,0.00011254
8735,0.00011233
8736,0.00011216
8737,0.00011197
8738,0.00011183
8739,0.00011172
8740,0.00011172
8741,0.0001117
8742,0.00011168
8743,0.00011158
8744,0.00011145
8745,0.00011136
8746,0.00011128
8747,0.00011124
8748,0.00011117
8749,0.00011112
8750,0.00011107
8751,0.00011106
8752,0.0001111
8753,0.00011111
8754,0.0001111
8755,0.00011108
8756,0.00011112
8757,0.00011111
8758,0.00011112
8759,0.00011116
8760,0.00011124
8761,0.00011142
8762,0.00011151
8763,0.00011176
8764,0.00011217
8765,0.00011279
8766,0.00011371
8767,0.00011511
8768,0.00011704
8769,0.00011959
8770,0.00012236
8771,0.00012448
8772,0.00012473
8773,0.00012267
8774,0.00011968
8775,0.00011794
8776,0.00011793
8777,0.00011855
8778,0.00011837
8779,0.00011715
8780,0.00011598
8781,0.00011567
8782,0.00011586
8783,0.00011558
8784,0.00011479
8785,0.00011395
8786,0.00011369
8787,0.00011375
8788,0.00011364
8789,0.00011323
8790,0.00011275
8791,0.00011247
8792,0.0001123
8793,0.00011216
8794,0.00011204
8795,0.00011205
8796,0.00011205
8797,0.00011201
8798,0.00011184
8799,0.00011174
8800,0.00011164
8801,0.00011165
8802,0.0001117
8803,0.00011165
8804,0.00011159
8805,0.00011154
8806,0.00011152
8807,0.00011158
8808,0.0001116
8809,0.00011172
8810,0.00011183
8811,0.00011195
8812,0.0001121
8813,0.00011237
8814,0.00011269
8815,0.00011314
8816,0.00011378
8817,0.00011455
8818,0.00011548
8819,0.00011645
8820,0.00011727
8821,0.00011776
8822,0.00011782
8823,0.00011764
8824,0.0001173
8825,0.00011686
8826,0.00011615
8827,0.00011523
8828,0.00011443
8829,0.00011402
8830,0.00011393
8831,0.00011387
8832,0.00011361
8833,0.00011316
8834,0.00011281
8835,0.0001128
8836,0.00011309
8837,0.00011337
8838,0.00011348
8839,0.00011345
8840,0.00011355
8841,0.00011381
8842,0.00011407
8843,0.00011403
8844,0.00011361
8845,0.00011303
8846,0.0001126
8847,0.0001124
8848,0.00011235
8849,0.00011225
8850,0.00011213
8851,0.00011199
8852,0.00011199
8853,0.0001121
8854,0.00011218
8855,0.00011216
8856,0.00011206
8857,0.00011194
8858,0.00011185
8859,0.00011191
8860,0.00011194
8861,0.00011207
8862,0.00011214
8863,0.00011214
8864,0.00011213
8865,0.00011205
8866,0.00011193
8867,0.00011182
8868,0.00011179
8869,0.00011174
8870,0.00011175
8871,0.0001118
8872,0.00011188
8873,0.00011194
8874,0.000112
8875,0.00011204
8876,0.0001121
8877,0.00011217
8878,0.0001123
8879,0.00011247
8880,0.00011279
8881,0.00011332
8882,0.00011425
8883,0.00011572
8884,0.00011789
8885,0.00012047
8886,0.00012237
8887,0.00012208
8888,0.00011951
8889,0.00011656
8890,0.0001154
8891,0.00011607
8892,0.00011681
8893,0.0001161
8894,0.00011462
8895,0.00011388
8896,0.00011419
8897,0.00011464
8898,0.00011435
8899,0.00011371
8900,0.00011347
8901,0.00011369
8902,0.00011377
8903,0.00011346
8904,0.00011301
8905,0.0001128
8906,0.00011288
8907,0.00011288
8908,0.00011265
8909,0.00011244
8910,0.00011241
8911,0.00011242
8912,0.00011234
8913,0.0001122
8914,0.00011211
8915,0.0001121
8916,0.00011206
8917,0.00011197
8918,0.00011185
8919,0.00011178
8920,0.0001117
8921,0.00011163
8922,0.00011151
8923,0.00011141
8924,0.00011136
8925,0.00011133
8926,0.00011126
8927,0.00011117
8928,0.0001111
8929,0.00011104
8930,0.00011099
8931,0.00011098
8932,0.000111
8933,0.00011101
8934,0.00011105
8935,0.00011113
8936,0.00011111
8937,0.00011115
8938,0.00011128
8939,0.00011132
8940,0.00011143
8941,0.00011158
8942,0.00011176
8943,0.00011199
8944,0.00011225
8945,0.00011256
8946,0.00011291
8947,0.00011334
8948,0.00011389
8949,0.00011467
8950,0.00011569
8951,0.00011709
8952,0.00011878
8953,0.0001206
8954,0.00012213
8955,0.00012292
8956,0.00012287
8957,0.00012237
8958,0.00012207
8959,0.00012218
8960,0.00012225
8961,0.00012158
8962,0.00011994
8963,0.00011805
8964,0.00011676
8965,0.00011628
8966,0.00011597
8967,0.00011529
8968,0.0001145
8969,0.00011412
8970,0.00011427
8971,0.00011438
8972,0.00011406
8973,0.00011349
8974,0.00011312
8975,0.00011304
8976,0.00011287
8977,0.00011254
8978,0.00011223
8979,0.00011214
8980,0.00011219
8981,0.00011211
8982,0.00011185
8983,0.00011157
8984,0.00011144
8985,0.00011141
8986,0.00011137
8987,0.00011133
8988,0.00011128
8989,0.00011126
8990,0.0001112
8991,0.00011115
8992,0.00011106
8993,0.00011102
8994,0.00011099
8995,0.00011097
8996,0.00011091
8997,0.00011091
8998,0.00011087
8999,0.0001108
9000,0.00011079
9001,0.00011081
9002,0.00011084
9003,0.00011084
9004,0.00011086
9005,0.0001109
9006,0.0001109
9007,0.00011098
9008,0.00011104
9009,0.00011109
9010,0.00011109
9011,0.00011115
9012,0.00011124
9013,0.00011131
9014,0.00011144
9015,0.00011171
9016,0.00011207
9017,0.00011258
9018,0.00011328
9019,0.00011404
9020,0.00011484
9021,0.0001153
9022,0.00011536
9023,0.00011474
9024,0.0001138
9025,0.00011294
9026,0.0001125
9027,0.00011245
9028,0.0001126
9029,0.00011269
9030,0.00011268
9031,0.00011256
9032,0.00011251
9033,0.00011263
9034,0.00011281
9035,0.00011313
9036,0.00011349
9037,0.00011392
9038,0.00011438
9039,0.00011477
9040,0.00011509
9041,0.00011535
9042,0.00011538
9043,0.00011533
9044,0.00011517
9045,0.00011493
9046,0.00011463
9047,0.0001143
9048,0.00011402
9049,0.00011362
9050,0.00011324
9051,0.00011281
9052,0.0001125
9053,0.00011239
9054,0.00011239
9055,0.00011253
9056,0.00011275
9057,0.00011295
9058,0.00011312
9059,0.0001132
9060,0.00011326
9061,0.0001132
9062,0.00011314
9063,0.0001131
9064,0.00011296
9065,0.00011292
9066,0.00011294
9067,0.0001129
9068,0.00011286
9069,0.00011285
9070,0.00011291
9071,0.00011313
9072,0.00011332
9073,0.00011346
9074,0.00011337
9075,0.00011301
9076,0.00011247
9077,0.00011198
9078,0.00011172
9079,0.00011159
9080,0.0001116
9081,0.00011161
9082,0.00011155
9083,0.00011142
9084,0.00011127
9085,0.00011116
9086,0.00011114
9087,0.00011114
9088,0.0001112
9089,0.00011125
9090,0.00011131
9091,0.00011136
9092,0.00011145
9093,0.0001115
9094,0.00011158
9095,0.0001116
9096,0.00011163
9097,0.00011161
9098,0.0001116
9099,0.00011162
9100,0.00011165
9101,0.00011173
9102,0.00011184
9103,0.00011198
9104,0.00011213
9105,0.0001124
9106,0.00011276
9107,0.00011325
9108,0.00011391
9109,0.00011468
9110,0.00011558
9111,0.00011661
9112,0.00011765
9113,0.00011886
9114,0.0001201
9115,0.00012131
9116,0.00012241
9117,0.00012311
9118,0.00012345
9119,0.00012307
9120,0.00012188
9121,0.00011963
9122,0.0001172
9123,0.00011546
9124,0.00011474
9125,0.00011497
9126,0.00011541
9127,0.00011538
9128,0.0001146
9129,0.00011362
9130,0.0001129
9131,0.00011273
9132,0.00011281
9133,0.00011285
9134,0.00011258
9135,0.00011215
9136,0.00011178
9137,0.00011158
9138,0.00011152
9139,0.00011151
9140,0.00011144
9141,0.00011132
9142,0.00011123
9143,0.00011119
9144,0.00011108
9145,0.00011099
9146,0.00011092
9147,0.00011083
9148,0.00011079
9149,0.00011082
9150,0.00011088
9151,0.00011085
9152,0.00011079
9153,0.00011073
9154,0.00011074
9155,0.00011078
9156,0.00011089
9157,0.00011087
9158,0.00011087
9159,0.00011086
9160,0.00011085
9161,0.00011083
9162,0.00011084
9163,0.00011083
9164,0.00011084
9165,0.00011077
9166,0.00011079
9167,0.00011075
9168,0.00011079
9169,0.00011083
9170,0.0001109
9171,0.000111
9172,0.00011111
9173,0.00011126
9174,0.00011148
9175,0.00011181
9176,0.00011219
9177,0.00011278
9178,0.00011359
9179,0.00011468
9180,0.00011582
9181,0.00011684
9182,0.00011727
9183,0.00011694
9184,0.00011615
9185,0.00011547
9186,0.00011523
9187,0.00011544
9188,0.00011569
9189,0.00011575
9190,0.00011545
9191,0.00011497
9192,0.00011447
9193,0.00011412
9194,0.00011392
9195,0.00011378
9196,0.00011352
9197,0.00011316
9198,0.00011273
9199,0.0001124
9200,0.00011224
9201,0.00011225
9202,0.00011235
9203,0.00011242
9204,0.00011244
9205,0.00011245
9206,0.00011253
9207,0.00011267
9208,0.00011285
9209,0.00011295
9210,0.00011293
9211,0.00011286
9212,0.00011288
9213,0.00011317
9214,0.00011357
9215,0.00011409
9216,0.00011453
9217,0.00011484
9218,0.00011492
9219,0.00011486
9220,0.00011482
9221,0.00011466
9222,0.00011434
9223,0.00011382
9224,0.00011326
9225,0.00011281
9226,0.00011257
9227,0.00011257
9228,0.00011254
9229,0.00011251
9230,0.00011242
9231,0.00011222
9232,0.00011201
9233,0.00011182
9234,0.00011169
9235,0.00011165
9236,0.00011151
9237,0.00011142
9238,0.00011133
9239,0.0001113
9240,0.00011123
9241,0.00011118
9242,0.00011118
9243,0.00011119
9244,0.00011119
9245,0.00011117
9246,0.00011113
9247,0.0001111
9248,0.00011114
9249,0.00011127
9250,0.00011149
9251,0.00011185
9252,0.00011223
9253,0.00011261
9254,0.00011294
9255,0.000113
9256,0.00011298
9257,0.00011259
9258,0.00011235
9259,0.00011215
9260,0.00011221
9261,0.00011239
9262,0.00011262
9263,0.00011283
9264,0.00011304
9265,0.00011331
9266,0.00011352
9267,0.00011378
9268,0.00011401
9269,0.00011404
9270,0.000114
9271,0.00011377
9272,0.00011361
9273,0.00011351
9274,0.00011353
9275,0.0001135
9276,0.00011341
9277,0.00011325
9278,0.00011312
9279,0.0001131
9280,0.00011323
9281,0.00011346
9282,0.00011368
9283,0.00011401
9284,0.00011443
9285,0.000115
9286,0.00011564
9287,0.00011618
9288,0.00011647
9289,0.00011641
9290,0.000116
9291,0.00011533
9292,0.00011458
9293,0.00011389
9294,0.00011334
9295,0.0001129
9296,0.00011253
9297,0.00011225
9298,0.00011204
9299,0.0001119
9300,0.00011181
9301,0.00011176
9302,0.00011168
9303,0.00011164
9304,0.00011159
9305,0.00011153
9306,0.00011147
9307,0.00011141
9308,0.00011132
9309,0.00011128
9310,0.00011124
9311,0.00011123
9312,0.00011116
9313,0.00011113
9314,0.00011108
9315,0.00011106
9316,0.00011102
9317,0.00011095
9318,0.00011089
9319,0.00011079
9320,0.00011069
9321,0.00011061
9322,0.00011054
9323,0.0001105
9324,0.00011048
9325,0.00011047
9326,0.00011049
9327,0.00011051
9328,0.00011056
9329,0.00011058
9330,0.00011061
9331,0.0001107
9332,0.00011079
9333,0.00011089
9334,0.00011107
9335,0.00011135
9336,0.0001117
9337,0.00011221
9338,0.00011295
9339,0.00011385
9340,0.00011494
9341,0.00011604
9342,0.00011699
9343,0.00011759
9344,0.0001179
9345,0.00011806
9346,0.00011818
9347,0.00011827
9348,0.00011837
9349,0.00011854
9350,0.00011831
9351,0.00011835
9352,0.00011824
9353,0.00011794
9354,0.00011733
9355,0.00011652
9356,0.00011535
9357,0.00011434
9358,0.00011366
9359,0.00011335
9360,0.00011334
9361,0.0001135
9362,0.00011361
9363,0.00011356
9364,0.00011343
9365,0.00011325
9366,0.0001132
9367,0.00011313
9368,0.00011302
9369,0.00011273
9370,0.0001124
9371,0.00011217
9372,0.00011216
9373,0.00011224
9374,0.00011226
9375,0.00011216
9376,0.000112
9377,0.00011177
9378,0.00011162
9379,0.00011177
9380,0.00011138
9381,0.00011127
9382,0.00011117
9383,0.00011106
9384,0.00011096
9385,0.00011087
9386,0.0001108
9387,0.00011073
9388,0.00011073
9389,0.00011074
9390,0.00011074
9391,0.00011079
9392,0.00011081
9393,0.00011082
9394,0.00011083
9395,0.00011083
9396,0.00011081
9397,0.00011079
9398,0.00011079
9399,0.00011075
9400,0.00011076
9401,0.00011075
9402,0.00011076
9403,0.00011074
9404,0.00011073
9405,0.0001107
9406,0.00011067
9407,0.00011067
9408,0.00011065
9409,0.00011066
9410,0.00011072
9411,0.00011085
9412,0.00011107
9413,0.00011136
9414,0.00011184
9415,0.00011253
9416,0.00011346
9417,0.00011465
9418,0.00011606
9419,0.00011752
9420,0.00011861
9421,0.0001188
9422,0.0001179
9423,0.00011656
9424,0.00011598
9425,0.00011656
9426,0.00011742
9427,0.00011773
9428,0.00011735
9429,0.00011711
9430,0.00011751
9431,0.00011821
9432,0.00011865
9433,0.00011844
9434,0.00011777
9435,0.00011695
9436,0.00011601
9437,0.00011519
9438,0.00011461
9439,0.00011423
9440,0.0001139
9441,0.00011337
9442,0.00011281
9443,0.00011257
9444,0.00011263
9445,0.00011266
9446,0.00011246
9447,0.00011219
9448,0.000112
9449,0.00011192
9450,0.00011191
9451,0.00011189
9452,0.0001119
9453,0.00011181
9454,0.00011168
9455,0.00011144
9456,0.00011121
9457,0.00011105
9458,0.00011098
9459,0.00011096
9460,0.00011097
9461,0.00011093
9462,0.00011086
9463,0.0001108
9464,0.00011078
9465,0.00011084
9466,0.00011088
9467,0.00011097
9468,0.00011102
9469,0.00011107
9470,0.00011113
9471,0.00011115
9472,0.00011122
9473,0.00011124
9474,0.00011133
9475,0.0001114
9476,0.00011148
9477,0.00011158
9478,0.00011168
9479,0.0001118
9480,0.00011196
9481,0.00011211
9482,0.0001123
9483,0.00011242
9484,0.00011241
9485,0.00011224
9486,0.00011199
9487,0.00011177
9488,0.00011165
9489,0.00011158
9490,0.00011162
9491,0.00011164
9492,0.00011166
9493,0.00011162
9494,0.00011159
9495,0.00011161
9496,0.00011163
9497,0.00011174
9498,0.00011185
9499,0.00011197
9500,0.00011209
9501,0.00011224
9502,0.00011241
9503,0.00011272
9504,0.00011323
9505,0.00011385
9506,0.00011461
9507,0.00011541
9508,0.00011618
9509,0.0001169
9510,0.00011733
9511,0.0001175
9512,0.00011728
9513,0.00011661
9514,0.00011558
9515,0.00011457
9516,0.00011412
9517,0.00011436
9518,0.00011509
9519,0.00011573
9520,0.00011617
9521,0.00011638
9522,0.00011681
9523,0.00011727
9524,0.00011762
9525,0.00011711
9526,0.00011558
9527,0.0001136
9528,0.00011224
9529,0.00011205
9530,0.00011257
9531,0.00011312
9532,0.00011308
9533,0.00011259
9534,0.000112
9535,0.00011169
9536,0.00011171
9537,0.00011184
9538,0.00011186
9539,0.00011171
9540,0.00011149
9541,0.00011129
9542,0.00011124
9543,0.00011128
9544,0.0001113
9545,0.00011127
9546,0.00011116
9547,0.00011105
9548,0.00011098
9549,0.00011099
9550,0.00011087
9551,0.00011072
9552,0.00011055
9553,0.00011042
9554,0.0001104
9555,0.00011038
9556,0.00011036
9557,0.00011035
9558,0.00011032
9559,0.0001103
9560,0.0001103
9561,0.00011036
9562,0.00011028
9563,0.00011026
9564,0.00011027
9565,0.0001103
9566,0.00011035
9567,0.00011043
9568,0.00011061
9569,0.00011062
9570,0.00011077
9571,0.00011094
9572,0.00011114
9573,0.00011132
9574,0.00011147
9575,0.00011147
9576,0.00011135
9577,0.00011124
9578,0.00011118
9579,0.00011123
9580,0.00011137
9581,0.00011161
9582,0.00011194
9583,0.00011237
9584,0.00011289
9585,0.00011352
9586,0.00011424
9587,0.00011496
9588,0.00011565
9589,0.00011602
9590,0.00011607
9591,0.00011582
9592,0.00011545
9593,0.00011518
9594,0.00011503
9595,0.00011479
9596,0.00011446
9597,0.00011396
9598,0.00011372
9599,0.00011363
9600,0.00011378
9601,0.00011384
9602,0.00011359
9603,0.00011321
9604,0.000113
9605,0.00011313
9606,0.00011342
9607,0.00011367
9608,0.00011377
9609,0.00011382
9610,0.00011401
9611,0.0001145
9612,0.00011524
9613,0.00011593
9614,0.00011633
9615,0.00011623
9616,0.0001157
9617,0.00011499
9618,0.00011422
9619,0.00011351
9620,0.0001129
9621,0.00011246
9622,0.00011222
9623,0.00011215
9624,0.00011213
9625,0.00011204
9626,0.00011183
9627,0.00011163
9628,0.00011151
9629,0.00011143
9630,0.00011136
9631,0.00011123
9632,0.00011112
9633,0.00011111
9634,0.00011106
9635,0.0001111
9636,0.00011114
9637,0.00011113
9638,0.00011106
9639,0.000111
9640,0.00011096
9641,0.00011097
9642,0.000111
9643,0.00011096
9644,0.00011091
9645,0.00011086
9646,0.00011078
9647,0.00011073
9648,0.0001107
9649,0.00011066
9650,0.00011065
9651,0.00011069
9652,0.00011058
9653,0.00011062
9654,0.00011058
9655,0.00011063
9656,0.00011072
9657,0.00011086
9658,0.00011105
9659,0.00011134
9660,0.00011167
9661,0.00011199
9662,0.00011214
9663,0.00011211
9664,0.00011192
9665,0.00011177
9666,0.00011176
9667,0.00011192
9668,0.00011219
9669,0.00011232
9670,0.00011235
9671,0.00011242
9672,0.00011253
9673,0.00011275
9674,0.00011292
9675,0.00011292
9676,0.00011277
9677,0.00011249
9678,0.00011232
9679,0.00011234
9680,0.0001126
9681,0.00011303
9682,0.00011353
9683,0.00011404
9684,0.00011443
9685,0.00011458
9686,0.00011439
9687,0.00011377
9688,0.00011301
9689,0.00011232
9690,0.00011201
9691,0.00011206
9692,0.00011239
9693,0.00011272
9694,0.00011281
9695,0.00011269
9696,0.00011244
9697,0.00011226
9698,0.00011234
9699,0.00011262
9700,0.00011297
9701,0.0001132
9702,0.00011318
9703,0.00011299
9704,0.00011273
9705,0.00011237
9706,0.00011213
9707,0.00011199
9708,0.00011193
9709,0.00011191
9710,0.00011191
9711,0.00011196
9712,0.00011204
9713,0.00011211
9714,0.00011211
9715,0.00011212
9716,0.00011203
9717,0.00011199
9718,0.00011195
9719,0.00011197
9720,0.00011202
9721,0.00011213
9722,0.00011231
9723,0.00011252
9724,0.00011285
9725,0.00011317
9726,0.00011362
9727,0.00011402
9728,0.00011438
9729,0.00011457
9730,0.00011457
9731,0.00011432
9732,0.00011393
9733,0.00011352
9734,0.00011315
9735,0.00011288
9736,0.00011256
9737,0.00011234
9738,0.0001123
9739,0.00011221
9740,0.00011227
9741,0.00011233
9742,0.00011232
9743,0.0001123
9744,0.00011231
9745,0.00011232
9746,0.00011244
9747,0.00011278
9748,0.00011248
9749,0.00011254
9750,0.00011257
9751,0.00011262
9752,0.00011261
9753,0.00011266
9754,0.00011268
9755,0.00011274
9756,0.00011277
9757,0.00011272
9758,0.00011257
9759,0.00011235
9760,0.00011207
9761,0.0001118
9762,0.00011161
9763,0.00011139
9764,0.00011127
9765,0.00011119
9766,0.00011109
9767,0.00011103
9768,0.00011088
9769,0.00011076
9770,0.00011063
9771,0.00011057
9772,0.00011053
9773,0.00011052
9774,0.00011053
9775,0.00011052
9776,0.00011051
9777,0.00011048
9778,0.00011043
9779,0.0001104
9780,0.00011038
9781,0.00011041
9782,0.00011045
9783,0.00011048
9784,0.00011054
9785,0.00011058
9786,0.00011063
9787,0.00011069
9788,0.0001108
9789,0.00011091
9790,0.0001111
9791,0.00011132
9792,0.00011155
9793,0.00011179
9794,0.00011205
9795,0.00011236
9796,0.00011269
9797,0.0001131
9798,0.00011347
9799,0.0001138
9800,0.00011404
9801,0.00011425
9802,0.00011457
9803,0.00011522
9804,0.00011629
9805,0.00011761
9806,0.00011885
9807,0.00011939
9808,0.00011892
9809,0.00011758
9810,0.00011626
9811,0.00011571
9812,0.00011604
9813,0.0001169
9814,0.00011758
9815,0.00011784
9816,0.00011763
9817,0.00011735
9818,0.00011708
9819,0.00011664
9820,0.00011587
9821,0.00011503
9822,0.00011423
9823,0.00011368
9824,0.00011333
9825,0.0001131
9826,0.00011289
9827,0.00011268
9828,0.0001125
9829,0.00011225
9830,0.000112
9831,0.00011166
9832,0.00011139
9833,0.00011113
9834,0.00011097
9835,0.00011089
9836,0.00011082
9837,0.00011078
9838,0.00011078
9839,0.00011076
9840,0.0001107
9841,0.00011065
9842,0.00011056
9843,0.00011049
9844,0.00011051
9845,0.00011051
9846,0.00011056
9847,0.0001106
9848,0.00011056
9849,0.00011047
9850,0.00011038
9851,0.0001103
9852,0.00011024
9853,0.00011024
9854,0.00011031
9855,0.00011032
9856,0.00011038
9857,0.00011033
9858,0.00011034
9859,0.00011028
9860,0.00011025
9861,0.00011022
9862,0.00011024
9863,0.00011026
9864,0.00011034
9865,0.00011037
9866,0.00011049
9867,0.00011059
9868,0.00011073
9869,0.00011093
9870,0.00011119
9871,0.00011153
9872,0.00011193
9873,0.00011232
9874,0.00011262
9875,0.00011269
9876,0.00011261
9877,0.0001125
9878,0.00011253
9879,0.00011275
9880,0.00011316
9881,0.00011371
9882,0.00011431
9883,0.0001149
9884,0.00011524
9885,0.00011531
9886,0.00011511
9887,0.0001148
9888,0.00011462
9889,0.00011471
9890,0.00011488
9891,0.00011497
9892,0.00011478
9893,0.00011438
9894,0.00011382
9895,0.00011346
9896,0.0001133
9897,0.00011328
9898,0.00011325
9899,0.00011303
9900,0.00011263
9901,0.00011218
9902,0.0001119
9903,0.00011177
9904,0.00011178
9905,0.00011176
9906,0.00011164
9907,0.0001115
9908,0.00011143
9909,0.00011143
9910,0.00011161
9911,0.0001118
9912,0.00011197
9913,0.00011209
9914,0.00011214
9915,0.00011216
9916,0.0001123
9917,0.00011213
9918,0.00011201
9919,0.00011178
9920,0.00011148
9921,0.00011115
9922,0.00011079
9923,0.00011056
9924,0.00011043
9925,0.00011039
9926,0.00011041
9927,0.00011047
9928,0.00011055
9929,0.00011049
9930,0.00011047
9931,0.0001104
9932,0.0001103
9933,0.00011026
9934,0.00011019
9935,0.0001102
9936,0.00011024
9937,0.00011031
9938,0.00011038
9939,0.00011048
9940,0.00011052
9941,0.00011058
9942,0.00011064
9943,0.00011073
9944,0.00011083
9945,0.00011099
9946,0.00011118
9947,0.00011143
9948,0.00011171
9949,0.00011202
9950,0.00011243
9951,0.00011249
9952,0.00011255
9953,0.00011253
9954,0.00011248
9955,0.0001124
9956,0.0001124
9957,0.00011238
9958,0.00011243
9959,0.00011259
9960,0.00011284
9961,0.00011329
9962,0.0001139
9963,0.00011473
9964,0.00011561
9965,0.0001164
9966,0.00011686
9967,0.00011675
9968,0.00011609
9969,0.00011515
9970,0.00011419
9971,0.00011369
9972,0.00011374
9973,0.00011406
9974,0.00011446
9975,0.00011457
9976,0.00011435
9977,0.00011391
9978,0.00011336
9979,0.0001129
9980,0.00011254
9981,0.00011231
9982,0.0001121
9983,0.00011196
9984,0.00011174
9985,0.0001116
9986,0.00011155
9987,0.0001115
9988,0.00011146
9989,0.00011142
9990,0.00011135
9991,0.00011129
9992,0.00011127
