epoch,err_value
12873,0.0863
12874,0.0863
12875,0.0863
12876,0.0863
12877,0.0863
12878,0.0863
12879,0.0862
12880,0.0863
12881,0.0862
12882,0.0863
12883,0.0862
12884,0.0862
12885,0.0862
12886,0.0862
12887,0.0862
12888,0.0862
12889,0.0862
12890,0.0862
12891,0.0862
12892,0.0861
12893,0.0861
12894,0.0861
12895,0.0861
12896,0.0861
12897,0.0861
12898,0.0861
12899,0.0861
12900,0.0861
12901,0.0861
12902,0.0861
12903,0.0861
12904,0.0861
12905,0.086
12906,0.0861
12907,0.086
12908,0.086
12909,0.086
12910,0.086
12911,0.086
12912,0.086
12913,0.086
12914,0.086
12915,0.086
12916,0.086
12917,0.0859
12918,0.086
12919,0.0859
12920,0.086
12921,0.0859
12922,0.086
12923,0.0859
12924,0.086
12925,0.0859
12926,0.086
12927,0.0859
12928,0.086
12929,0.086
12930,0.086
12931,0.086
12932,0.0861
12933,0.0861
12934,0.0861
12935,0.0861
12936,0.0861
12937,0.0861
12938,0.0862
12939,0.0862
12940,0.0862
12941,0.0862
12942,0.0862
12943,0.0862
12944,0.0862
12945,0.0862
12946,0.0862
12947,0.0862
12948,0.0862
12949,0.0862
12950,0.0862
12951,0.0862
12952,0.0862
12953,0.0861
12954,0.0861
12955,0.0861
12956,0.0861
12957,0.0861
12958,0.0861
12959,0.0861
12960,0.0861
12961,0.0861
12962,0.086
12963,0.086
12964,0.086
12965,0.086
12966,0.086
12967,0.086
12968,0.086
12969,0.086
12970,0.0859
12971,0.0859
12972,0.0859
12973,0.0859
12974,0.0859
12975,0.0859
12976,0.0859
12977,0.0859
12978,0.0859
12979,0.0859
12980,0.0859
12981,0.0859
12982,0.0859
12983,0.0859
12984,0.0859
12985,0.0859
12986,0.0859
12987,0.0859
12988,0.0859
12989,0.0859
12990,0.0859
12991,0.0859
12992,0.0859
12993,0.0859
12994,0.0859
12995,0.0859
12996,0.086
12997,0.0859
12998,0.086
12999,0.0859
13000,0.086
13001,0.0859
13002,0.086
13003,0.0859
13004,0.086
13005,0.0859
13006,0.086
13007,0.086
13008,0.086
13009,0.086
13010,0.0859
13011,0.086
13012,0.0859
13013,0.0859
13014,0.0859
13015,0.0859
13016,0.0859
13017,0.0859
13018,0.0859
13019,0.0859
13020,0.0859
13021,0.0859
13022,0.0859
13023,0.0859
13024,0.0859
13025,0.0859
13026,0.0858
13027,0.0858
13028,0.0858
13029,0.0858
13030,0.0858
13031,0.0858
13032,0.0858
13033,0.0858
13034,0.0858
13035,0.0858
13036,0.0858
13037,0.0858
13038,0.0858
13039,0.0858
13040,0.0858
13041,0.0858
13042,0.0858
13043,0.0858
13044,0.0858
13045,0.0858
13046,0.0859
13047,0.0859
13048,0.0859
13049,0.0859
13050,0.0859
13051,0.0859
13052,0.086
13053,0.0859
13054,0.086
13055,0.0859
13056,0.086
13057,0.086
13058,0.086
13059,0.086
13060,0.086
13061,0.086
13062,0.086
13063,0.0859
13064,0.086
13065,0.0859
13066,0.086
13067,0.0859
13068,0.0859
13069,0.0859
13070,0.0859
13071,0.0859
13072,0.0859
13073,0.0859
13074,0.0858
13075,0.0859
13076,0.0858
13077,0.0858
13078,0.0858
13079,0.0858
13080,0.0858
13081,0.0858
13082,0.0858
13083,0.0858
13084,0.0858
13085,0.0857
13086,0.0857
13087,0.0857
13088,0.0857
13089,0.0857
13090,0.0857
13091,0.0857
13092,0.0857
13093,0.0857
13094,0.0857
13095,0.0857
13096,0.0857
13097,0.0857
13098,0.0857
13099,0.0858
13100,0.0857
13101,0.0858
13102,0.0858
13103,0.0858
13104,0.0858
13105,0.0858
13106,0.0858
13107,0.0859
13108,0.0859
13109,0.0859
13110,0.0859
13111,0.0859
13112,0.0859
13113,0.0859
13114,0.086
13115,0.0859
13116,0.086
13117,0.0859
13118,0.086
13119,0.0859
13120,0.086
13121,0.0859
13122,0.0859
13123,0.0859
13124,0.0859
13125,0.0859
13126,0.0859
13127,0.0859
13128,0.0858
13129,0.0858
13130,0.0858
13131,0.0858
13132,0.0858
13133,0.0858
13134,0.0857
13135,0.0857
13136,0.0857
13137,0.0857
13138,0.0857
13139,0.0857
13140,0.0857
13141,0.0856
13142,0.0856
13143,0.0856
13144,0.0856
13145,0.0856
13146,0.0856
13147,0.0856
13148,0.0856
13149,0.0856
13150,0.0856
13151,0.0856
13152,0.0856
13153,0.0856
13154,0.0856
13155,0.0856
13156,0.0856
13157,0.0856
13158,0.0857
13159,0.0857
13160,0.0857
13161,0.0857
13162,0.0857
13163,0.0857
13164,0.0857
13165,0.0857
13166,0.0857
13167,0.0857
13168,0.0857
13169,0.0857
13170,0.0857
13171,0.0857
13172,0.0857
13173,0.0857
13174,0.0857
13175,0.0857
13176,0.0857
13177,0.0857
13178,0.0857
13179,0.0857
13180,0.0857
13181,0.0857
13182,0.0857
13183,0.0857
13184,0.0857
13185,0.0857
13186,0.0856
13187,0.0856
13188,0.0856
13189,0.0856
13190,0.0856
13191,0.0856
13192,0.0856
13193,0.0856
13194,0.0856
13195,0.0856
13196,0.0856
13197,0.0856
13198,0.0856
13199,0.0856
13200,0.0856
13201,0.0856
13202,0.0856
13203,0.0856
13204,0.0856
13205,0.0856
13206,0.0856
13207,0.0857
13208,0.0857
13209,0.0857
13210,0.0857
13211,0.0857
13212,0.0857
13213,0.0857
13214,0.0857
13215,0.0857
13216,0.0857
13217,0.0857
13218,0.0857
13219,0.0857
13220,0.0857
13221,0.0857
13222,0.0857
13223,0.0857
13224,0.0857
13225,0.0857
13226,0.0857
13227,0.0857
13228,0.0857
13229,0.0857
13230,0.0857
13231,0.0856
13232,0.0856
13233,0.0856
13234,0.0856
13235,0.0856
13236,0.0856
13237,0.0856
13238,0.0856
13239,0.0856
13240,0.0855
13241,0.0855
13242,0.0855
13243,0.0855
13244,0.0855
13245,0.0855
13246,0.0855
13247,0.0855
13248,0.0855
13249,0.0854
13250,0.0854
13251,0.0854
13252,0.0854
13253,0.0854
13254,0.0854
13255,0.0854
13256,0.0854
13257,0.0854
13258,0.0854
13259,0.0854
13260,0.0854
13261,0.0854
13262,0.0854
13263,0.0855
13264,0.0855
13265,0.0855
13266,0.0855
13267,0.0856
13268,0.0856
13269,0.0856
13270,0.0856
13271,0.0857
13272,0.0857
13273,0.0857
13274,0.0857
13275,0.0858
13276,0.0857
13277,0.0858
13278,0.0857
13279,0.0858
13280,0.0857
13281,0.0858
13282,0.0857
13283,0.0858
13284,0.0857
13285,0.0858
13286,0.0857
13287,0.0857
13288,0.0857
13289,0.0857
13290,0.0857
13291,0.0856
13292,0.0856
13293,0.0856
13294,0.0856
13295,0.0855
13296,0.0855
13297,0.0855
13298,0.0855
13299,0.0854
13300,0.0854
13301,0.0854
13302,0.0854
13303,0.0854
13304,0.0854
13305,0.0854
13306,0.0853
13307,0.0853
13308,0.0853
13309,0.0853
13310,0.0853
13311,0.0853
13312,0.0853
13313,0.0853
13314,0.0853
13315,0.0854
13316,0.0854
13317,0.0854
13318,0.0854
13319,0.0854
13320,0.0854
13321,0.0854
13322,0.0854
13323,0.0855
13324,0.0855
13325,0.0855
13326,0.0855
13327,0.0855
13328,0.0855
13329,0.0855
13330,0.0855
13331,0.0855
13332,0.0855
13333,0.0855
13334,0.0855
13335,0.0855
13336,0.0855
13337,0.0855
13338,0.0855
13339,0.0855
13340,0.0855
13341,0.0855
13342,0.0855
13343,0.0855
13344,0.0855
13345,0.0854
13346,0.0854
13347,0.0854
13348,0.0854
13349,0.0854
13350,0.0854
13351,0.0854
13352,0.0854
13353,0.0854
13354,0.0854
13355,0.0853
13356,0.0853
13357,0.0853
13358,0.0853
13359,0.0853
13360,0.0853
13361,0.0853
13362,0.0853
13363,0.0853
13364,0.0853
13365,0.0853
13366,0.0853
13367,0.0853
13368,0.0852
13369,0.0852
13370,0.0852
13371,0.0852
13372,0.0852
13373,0.0852
13374,0.0852
13375,0.0852
13376,0.0852
13377,0.0852
13378,0.0852
13379,0.0853
13380,0.0853
13381,0.0853
13382,0.0853
13383,0.0853
13384,0.0853
13385,0.0853
13386,0.0853
13387,0.0853
13388,0.0854
13389,0.0854
13390,0.0854
13391,0.0854
13392,0.0854
13393,0.0854
13394,0.0854
13395,0.0854
13396,0.0854
13397,0.0854
13398,0.0854
13399,0.0854
13400,0.0854
13401,0.0854
13402,0.0854
13403,0.0854
13404,0.0854
13405,0.0854
13406,0.0854
13407,0.0854
13408,0.0854
13409,0.0853
13410,0.0853
13411,0.0853
13412,0.0853
13413,0.0853
13414,0.0853
13415,0.0853
13416,0.0853
13417,0.0853
13418,0.0853
13419,0.0853
13420,0.0853
13421,0.0853
13422,0.0853
13423,0.0853
13424,0.0853
13425,0.0853
13426,0.0853
13427,0.0853
13428,0.0854
13429,0.0854
13430,0.0854
13431,0.0854
13432,0.0854
13433,0.0854
13434,0.0854
13435,0.0854
13436,0.0854
13437,0.0854
13438,0.0854
13439,0.0854
13440,0.0854
13441,0.0854
13442,0.0854
13443,0.0854
13444,0.0854
13445,0.0854
13446,0.0854
13447,0.0854
13448,0.0854
13449,0.0854
13450,0.0853
13451,0.0853
13452,0.0853
13453,0.0853
13454,0.0853
13455,0.0853
13456,0.0853
13457,0.0853
13458,0.0852
13459,0.0852
13460,0.0852
13461,0.0852
13462,0.0852
13463,0.0852
13464,0.0852
13465,0.0852
13466,0.0852
13467,0.0852
13468,0.0852
13469,0.0852
13470,0.0851
13471,0.0851
13472,0.0851
13473,0.0851
13474,0.0851
13475,0.0851
13476,0.0851
13477,0.0852
13478,0.0852
13479,0.0852
13480,0.0852
13481,0.0852
13482,0.0852
13483,0.0852
13484,0.0853
13485,0.0853
13486,0.0853
13487,0.0853
13488,0.0853
13489,0.0854
13490,0.0854
13491,0.0854
13492,0.0854
13493,0.0854
13494,0.0854
13495,0.0854
13496,0.0854
13497,0.0854
13498,0.0854
13499,0.0854
13500,0.0854
13501,0.0853
13502,0.0853
13503,0.0853
13504,0.0853
13505,0.0853
13506,0.0853
13507,0.0853
13508,0.0852
13509,0.0852
13510,0.0852
13511,0.0852
13512,0.0852
13513,0.0852
13514,0.0852
13515,0.0852
13516,0.0852
13517,0.0852
13518,0.0852
13519,0.0852
13520,0.0852
13521,0.0852
13522,0.0852
13523,0.0852
13524,0.0852
13525,0.0852
13526,0.0852
13527,0.0852
13528,0.0852
13529,0.0852
13530,0.0852
13531,0.0852
13532,0.0852
13533,0.0852
13534,0.0852
13535,0.0852
13536,0.0852
13537,0.0852
13538,0.0852
13539,0.0852
13540,0.0852
13541,0.0852
13542,0.0852
13543,0.0852
13544,0.0852
13545,0.0852
13546,0.0852
13547,0.0852
13548,0.0852
13549,0.0851
13550,0.0852
13551,0.0851
13552,0.0851
13553,0.0851
13554,0.0851
13555,0.0851
13556,0.0851
13557,0.0851
13558,0.0851
13559,0.0851
13560,0.0851
13561,0.0851
13562,0.0851
13563,0.0851
13564,0.0851
13565,0.0851
13566,0.0851
13567,0.0851
13568,0.0851
13569,0.0851
13570,0.085
13571,0.0851
13572,0.085
13573,0.085
13574,0.085
13575,0.085
13576,0.085
13577,0.085
13578,0.085
13579,0.085
13580,0.085
13581,0.085
13582,0.085
13583,0.085
13584,0.085
13585,0.085
13586,0.085
13587,0.0851
13588,0.0851
13589,0.0851
13590,0.0851
13591,0.0851
13592,0.0851
13593,0.0851
13594,0.0851
13595,0.0851
13596,0.0851
13597,0.0851
13598,0.0851
13599,0.0851
13600,0.0851
13601,0.0851
13602,0.0851
13603,0.0851
13604,0.0851
13605,0.0851
13606,0.0851
13607,0.0851
13608,0.0851
13609,0.0851
13610,0.0851
13611,0.0851
13612,0.0851
13613,0.0851
13614,0.0851
13615,0.085
13616,0.085
13617,0.085
13618,0.085
13619,0.085
13620,0.085
13621,0.085
13622,0.085
13623,0.085
13624,0.085
13625,0.0849
13626,0.0849
13627,0.0849
13628,0.0849
13629,0.0849
13630,0.0849
13631,0.0849
13632,0.0849
13633,0.0849
13634,0.0849
13635,0.085
13636,0.0849
13637,0.085
13638,0.085
13639,0.085
13640,0.085
13641,0.085
13642,0.085
13643,0.0851
13644,0.0851
13645,0.0851
13646,0.0851
13647,0.0852
13648,0.0851
13649,0.0852
13650,0.0851
13651,0.0852
13652,0.0851
13653,0.0852
13654,0.0851
13655,0.0852
13656,0.0851
13657,0.0852
13658,0.0851
13659,0.0852
13660,0.0851
13661,0.0851
13662,0.0851
13663,0.0851
13664,0.0851
13665,0.0851
13666,0.085
13667,0.085
13668,0.085
13669,0.085
13670,0.085
13671,0.085
13672,0.085
13673,0.085
13674,0.085
13675,0.085
13676,0.0849
13677,0.0849
13678,0.0849
13679,0.0849
13680,0.0849
13681,0.0849
13682,0.0849
13683,0.0849
13684,0.0849
13685,0.0849
13686,0.0849
13687,0.0849
13688,0.0849
13689,0.0849
13690,0.0849
13691,0.085
13692,0.0849
13693,0.085
13694,0.085
13695,0.085
13696,0.085
13697,0.085
13698,0.085
13699,0.0851
13700,0.0851
13701,0.0851
13702,0.0851
13703,0.0851
13704,0.0851
13705,0.0851
13706,0.0851
13707,0.0851
13708,0.0851
13709,0.0851
13710,0.0851
13711,0.0851
13712,0.0851
13713,0.0851
13714,0.085
13715,0.085
13716,0.085
13717,0.085
13718,0.085
13719,0.085
13720,0.085
13721,0.085
13722,0.085
13723,0.0849
13724,0.0849
13725,0.0849
13726,0.0849
13727,0.0849
13728,0.0849
13729,0.0849
13730,0.0848
13731,0.0849
13732,0.0848
13733,0.0849
13734,0.0848
13735,0.0848
13736,0.0848
13737,0.0848
13738,0.0849
13739,0.0849
13740,0.0849
13741,0.0849
13742,0.0849
13743,0.0849
13744,0.085
13745,0.085
13746,0.085
13747,0.085
13748,0.085
13749,0.085
13750,0.085
13751,0.085
13752,0.0851
13753,0.085
13754,0.0851
13755,0.0851
13756,0.085
13757,0.0851
13758,0.085
13759,0.085
13760,0.085
13761,0.085
13762,0.085
13763,0.085
13764,0.085
13765,0.085
13766,0.085
13767,0.0849
13768,0.0849
13769,0.0849
13770,0.0849
13771,0.0849
13772,0.0849
13773,0.0848
13774,0.0849
13775,0.0848
13776,0.0848
13777,0.0848
13778,0.0848
13779,0.0848
13780,0.0848
13781,0.0847
13782,0.0847
13783,0.0847
13784,0.0847
13785,0.0847
13786,0.0847
13787,0.0847
13788,0.0847
13789,0.0847
13790,0.0847
13791,0.0847
13792,0.0847
13793,0.0848
13794,0.0848
13795,0.0848
13796,0.0848
13797,0.0848
13798,0.0848
13799,0.0849
13800,0.0849
13801,0.0849
13802,0.0849
13803,0.0849
13804,0.0849
13805,0.085
13806,0.0849
13807,0.085
13808,0.085
13809,0.085
13810,0.085
13811,0.085
13812,0.085
13813,0.085
13814,0.0849
13815,0.085
13816,0.0849
13817,0.0849
13818,0.0849
13819,0.0849
13820,0.0849
13821,0.0849
13822,0.0849
13823,0.0849
13824,0.0849
13825,0.0849
13826,0.0849
13827,0.0849
13828,0.0848
13829,0.0848
13830,0.0848
13831,0.0848
13832,0.0848
13833,0.0848
13834,0.0848
13835,0.0847
13836,0.0847
13837,0.0847
13838,0.0847
13839,0.0847
13840,0.0847
13841,0.0847
13842,0.0847
13843,0.0847
13844,0.0847
13845,0.0847
13846,0.0847
13847,0.0847
13848,0.0847
13849,0.0847
13850,0.0847
13851,0.0847
13852,0.0847
13853,0.0847
13854,0.0848
13855,0.0848
13856,0.0848
13857,0.0848
13858,0.0848
13859,0.0848
13860,0.0848
13861,0.0848
13862,0.0848
13863,0.0848
13864,0.0848
13865,0.0848
13866,0.0848
13867,0.0848
13868,0.0848
13869,0.0848
13870,0.0848
13871,0.0848
13872,0.0848
13873,0.0848
13874,0.0848
13875,0.0848
13876,0.0848
13877,0.0848
13878,0.0848
13879,0.0848
13880,0.0848
13881,0.0848
13882,0.0848
13883,0.0847
13884,0.0847
13885,0.0847
13886,0.0847
13887,0.0847
13888,0.0847
13889,0.0847
13890,0.0847
13891,0.0847
13892,0.0847
13893,0.0847
13894,0.0847
13895,0.0847
13896,0.0847
13897,0.0847
13898,0.0847
13899,0.0847
13900,0.0847
13901,0.0847
13902,0.0847
13903,0.0847
13904,0.0847
13905,0.0847
13906,0.0847
13907,0.0847
13908,0.0847
13909,0.0847
13910,0.0847
13911,0.0847
13912,0.0847
13913,0.0847
13914,0.0847
13915,0.0847
13916,0.0847
13917,0.0847
13918,0.0847
13919,0.0847
13920,0.0847
13921,0.0847
13922,0.0847
13923,0.0847
13924,0.0847
13925,0.0847
13926,0.0847
13927,0.0847
13928,0.0847
13929,0.0846
13930,0.0846
13931,0.0846
13932,0.0846
13933,0.0846
13934,0.0846
13935,0.0846
13936,0.0846
13937,0.0846
13938,0.0846
13939,0.0846
13940,0.0846
13941,0.0846
13942,0.0846
13943,0.0846
13944,0.0846
13945,0.0846
13946,0.0847
13947,0.0846
13948,0.0847
13949,0.0847
13950,0.0847
13951,0.0847
13952,0.0847
13953,0.0847
13954,0.0847
13955,0.0847
13956,0.0847
13957,0.0847
13958,0.0847
13959,0.0847
13960,0.0847
13961,0.0847
13962,0.0847
13963,0.0847
13964,0.0847
13965,0.0846
13966,0.0847
13967,0.0846
13968,0.0846
13969,0.0846
13970,0.0846
13971,0.0846
13972,0.0846
13973,0.0846
13974,0.0846
13975,0.0846
13976,0.0846
13977,0.0845
13978,0.0846
13979,0.0845
13980,0.0846
13981,0.0846
13982,0.0846
13983,0.0846
13984,0.0846
13985,0.0846
13986,0.0846
13987,0.0846
13988,0.0846
13989,0.0847
13990,0.0847
13991,0.0847
13992,0.0847
13993,0.0847
13994,0.0847
13995,0.0847
13996,0.0847
13997,0.0847
13998,0.0847
13999,0.0847
14000,0.0847
14001,0.0847
14002,0.0847
14003,0.0847
14004,0.0846
14005,0.0847
14006,0.0846
14007,0.0846
14008,0.0846
14009,0.0846
14010,0.0846
14011,0.0846
14012,0.0846
14013,0.0846
14014,0.0846
14015,0.0846
14016,0.0846
14017,0.0845
14018,0.0845
14019,0.0845
14020,0.0845
14021,0.0845
14022,0.0845
14023,0.0845
14024,0.0845
14025,0.0845
14026,0.0845
14027,0.0845
14028,0.0845
14029,0.0845
14030,0.0845
14031,0.0845
14032,0.0845
14033,0.0845
14034,0.0845
14035,0.0845
14036,0.0845
14037,0.0845
14038,0.0845
14039,0.0845
14040,0.0845
14041,0.0846
14042,0.0846
14043,0.0846
14044,0.0846
14045,0.0847
14046,0.0847
14047,0.0847
14048,0.0847
14049,0.0847
14050,0.0848
14051,0.0847
14052,0.0848
14053,0.0848
14054,0.0848
14055,0.0848
14056,0.0848
14057,0.0848
14058,0.0848
14059,0.0847
14060,0.0847
14061,0.0847
14062,0.0847
14063,0.0847
14064,0.0847
14065,0.0847
14066,0.0847
14067,0.0846
14068,0.0846
14069,0.0846
14070,0.0846
14071,0.0846
14072,0.0846
14073,0.0845
14074,0.0845
14075,0.0845
14076,0.0845
14077,0.0845
14078,0.0845
14079,0.0845
14080,0.0845
14081,0.0844
14082,0.0844
14083,0.0844
14084,0.0844
14085,0.0844
14086,0.0844
14087,0.0844
14088,0.0844
14089,0.0844
14090,0.0844
14091,0.0843
14092,0.0843
14093,0.0843
14094,0.0843
14095,0.0843
14096,0.0843
14097,0.0843
14098,0.0843
14099,0.0844
14100,0.0844
14101,0.0844
14102,0.0844
14103,0.0845
14104,0.0845
14105,0.0845
14106,0.0846
14107,0.0846
14108,0.0847
14109,0.0847
14110,0.0847
14111,0.0847
14112,0.0848
14113,0.0848
14114,0.0848
14115,0.0848
14116,0.0848
14117,0.0848
14118,0.0848
14119,0.0848
14120,0.0848
14121,0.0847
14122,0.0848
14123,0.0847
14124,0.0847
14125,0.0847
14126,0.0847
14127,0.0846
14128,0.0846
14129,0.0846
14130,0.0846
14131,0.0846
14132,0.0845
14133,0.0845
14134,0.0845
14135,0.0845
14136,0.0845
14137,0.0845
14138,0.0844
14139,0.0844
14140,0.0844
14141,0.0844
14142,0.0844
14143,0.0844
14144,0.0844
14145,0.0844
14146,0.0844
14147,0.0843
14148,0.0843
14149,0.0843
14150,0.0843
14151,0.0843
14152,0.0843
14153,0.0843
14154,0.0843
14155,0.0843
14156,0.0843
14157,0.0843
14158,0.0843
14159,0.0843
14160,0.0843
14161,0.0844
14162,0.0844
14163,0.0844
14164,0.0844
14165,0.0845
14166,0.0845
14167,0.0845
14168,0.0846
14169,0.0846
14170,0.0846
14171,0.0846
14172,0.0847
14173,0.0847
14174,0.0847
14175,0.0847
14176,0.0847
14177,0.0847
14178,0.0847
14179,0.0847
14180,0.0847
14181,0.0847
14182,0.0847
14183,0.0847
14184,0.0847
14185,0.0847
14186,0.0846
14187,0.0846
14188,0.0846
14189,0.0846
14190,0.0846
14191,0.0846
14192,0.0846
14193,0.0845
14194,0.0845
14195,0.0845
14196,0.0845
14197,0.0845
14198,0.0845
14199,0.0844
14200,0.0844
14201,0.0844
14202,0.0844
14203,0.0844
14204,0.0844
14205,0.0843
14206,0.0843
14207,0.0843
14208,0.0843
14209,0.0843
14210,0.0843
14211,0.0843
14212,0.0843
14213,0.0843
14214,0.0843
14215,0.0843
14216,0.0843
14217,0.0843
14218,0.0843
14219,0.0843
14220,0.0843
14221,0.0843
14222,0.0843
14223,0.0844
14224,0.0844
14225,0.0844
14226,0.0844
14227,0.0844
14228,0.0844
14229,0.0844
14230,0.0844
14231,0.0844
14232,0.0844
14233,0.0844
14234,0.0844
14235,0.0844
14236,0.0844
14237,0.0844
14238,0.0844
14239,0.0844
14240,0.0844
14241,0.0844
14242,0.0844
14243,0.0844
14244,0.0844
14245,0.0844
14246,0.0844
14247,0.0844
14248,0.0844
14249,0.0844
14250,0.0844
14251,0.0844
14252,0.0844
14253,0.0844
14254,0.0844
14255,0.0844
14256,0.0844
14257,0.0844
14258,0.0843
14259,0.0843
14260,0.0843
14261,0.0843
14262,0.0843
14263,0.0843
14264,0.0843
14265,0.0843
14266,0.0843
14267,0.0843
14268,0.0843
14269,0.0843
14270,0.0843
14271,0.0843
14272,0.0843
14273,0.0843
14274,0.0843
14275,0.0843
14276,0.0843
14277,0.0843
14278,0.0843
14279,0.0844
14280,0.0844
14281,0.0844
14282,0.0844
14283,0.0844
14284,0.0845
14285,0.0844
14286,0.0845
14287,0.0844
14288,0.0845
14289,0.0844
14290,0.0845
14291,0.0844
14292,0.0845
14293,0.0844
14294,0.0844
14295,0.0844
14296,0.0844
14297,0.0844
14298,0.0844
14299,0.0844
14300,0.0843
14301,0.0844
14302,0.0843
14303,0.0843
14304,0.0843
14305,0.0843
14306,0.0843
14307,0.0843
14308,0.0843
14309,0.0843
14310,0.0843
14311,0.0843
14312,0.0843
14313,0.0842
14314,0.0842
14315,0.0842
14316,0.0842
14317,0.0842
14318,0.0842
14319,0.0842
14320,0.0842
14321,0.0842
14322,0.0842
14323,0.0842
14324,0.0842
14325,0.0842
14326,0.0842
14327,0.0842
14328,0.0842
14329,0.0842
14330,0.0842
14331,0.0842
14332,0.0843
14333,0.0843
14334,0.0843
14335,0.0843
14336,0.0843
14337,0.0843
14338,0.0843
14339,0.0844
14340,0.0844
14341,0.0844
14342,0.0844
14343,0.0844
14344,0.0844
14345,0.0844
14346,0.0844
14347,0.0844
14348,0.0844
14349,0.0844
14350,0.0844
14351,0.0844
14352,0.0844
14353,0.0844
14354,0.0844
14355,0.0843
14356,0.0843
14357,0.0843
14358,0.0843
14359,0.0843
14360,0.0843
14361,0.0842
14362,0.0842
14363,0.0842
14364,0.0842
14365,0.0842
14366,0.0842
14367,0.0841
14368,0.0841
14369,0.0841
14370,0.0841
14371,0.0841
14372,0.0841
14373,0.084
14374,0.0841
14375,0.084
14376,0.0841
14377,0.084
14378,0.0841
14379,0.084
14380,0.0841
14381,0.084
14382,0.0841
14383,0.0841
14384,0.0842
14385,0.0841
14386,0.0842
14387,0.0842
14388,0.0842
14389,0.0843
14390,0.0843
14391,0.0843
14392,0.0843
14393,0.0844
14394,0.0844
14395,0.0844
14396,0.0844
14397,0.0844
14398,0.0844
14399,0.0844
14400,0.0844
14401,0.0844
14402,0.0844
14403,0.0844
14404,0.0844
14405,0.0844
14406,0.0844
14407,0.0844
14408,0.0844
14409,0.0844
14410,0.0843
14411,0.0843
14412,0.0843
14413,0.0843
14414,0.0843
14415,0.0843
14416,0.0843
14417,0.0843
14418,0.0842
14419,0.0842
14420,0.0842
14421,0.0842
14422,0.0842
14423,0.0842
14424,0.0842
14425,0.0842
14426,0.0841
14427,0.0841
14428,0.0841
14429,0.0841
14430,0.0841
14431,0.0841
14432,0.0841
14433,0.0841
14434,0.0841
14435,0.0841
14436,0.0841
14437,0.0841
14438,0.0841
14439,0.0841
14440,0.0841
14441,0.0841
14442,0.0842
14443,0.0842
14444,0.0842
14445,0.0842
14446,0.0842
14447,0.0842
14448,0.0843
14449,0.0842
14450,0.0843
14451,0.0842
14452,0.0843
14453,0.0843
14454,0.0843
14455,0.0843
14456,0.0843
14457,0.0843
14458,0.0843
14459,0.0843
14460,0.0842
14461,0.0843
14462,0.0842
14463,0.0842
14464,0.0842
14465,0.0842
14466,0.0842
14467,0.0842
14468,0.0842
14469,0.0842
14470,0.0842
14471,0.0842
14472,0.0842
14473,0.0841
14474,0.0841
14475,0.0841
14476,0.0841
14477,0.0841
14478,0.0841
14479,0.0841
14480,0.0841
14481,0.0841
14482,0.084
14483,0.084
14484,0.084
14485,0.084
14486,0.084
14487,0.084
14488,0.084
14489,0.084
14490,0.084
14491,0.084
14492,0.084
14493,0.084
14494,0.084
14495,0.084
14496,0.084
14497,0.0841
14498,0.0841
14499,0.0841
14500,0.0841
14501,0.0841
14502,0.0841
14503,0.0842
14504,0.0842
14505,0.0842
14506,0.0842
14507,0.0842
14508,0.0842
14509,0.0842
14510,0.0842
14511,0.0842
14512,0.0842
14513,0.0842
14514,0.0842
14515,0.0842
14516,0.0841
14517,0.0841
14518,0.0841
14519,0.0841
14520,0.0841
14521,0.0841
14522,0.0841
14523,0.0841
14524,0.0841
14525,0.0841
14526,0.084
14527,0.084
14528,0.084
14529,0.084
14530,0.084
14531,0.084
14532,0.084
14533,0.084
14534,0.084
14535,0.0839
14536,0.0839
14537,0.0839
14538,0.0839
14539,0.0839
14540,0.0839
14541,0.0839
14542,0.0839
14543,0.0839
14544,0.0839
14545,0.0839
14546,0.0839
14547,0.084
14548,0.0839
14549,0.084
14550,0.084
14551,0.084
14552,0.084
14553,0.0841
14554,0.0841
14555,0.0841
14556,0.0842
14557,0.0842
14558,0.0842
14559,0.0842
14560,0.0842
14561,0.0842
14562,0.0842
14563,0.0843
14564,0.0842
14565,0.0843
14566,0.0842
14567,0.0843
14568,0.0842
14569,0.0842
14570,0.0841
14571,0.0842
14572,0.0841
14573,0.0841
14574,0.0841
14575,0.0841
14576,0.084
14577,0.084
14578,0.084
14579,0.084
14580,0.084
14581,0.0839
14582,0.0839
14583,0.0839
14584,0.0839
14585,0.0839
14586,0.0839
14587,0.0839
14588,0.0839
14589,0.0839
14590,0.0839
14591,0.0839
14592,0.0839
14593,0.0839
14594,0.0839
14595,0.0839
14596,0.0839
14597,0.0839
14598,0.0839
14599,0.0839
14600,0.0839
14601,0.0839
14602,0.0839
14603,0.0839
14604,0.0839
14605,0.0839
14606,0.084
14607,0.084
14608,0.084
14609,0.084
14610,0.084
14611,0.084
14612,0.084
14613,0.084
14614,0.084
14615,0.0839
14616,0.0839
14617,0.0839
14618,0.0839
14619,0.0839
14620,0.0839
14621,0.0839
14622,0.0839
14623,0.0839
14624,0.0839
14625,0.0839
14626,0.0839
14627,0.0839
14628,0.0839
14629,0.0839
14630,0.0839
14631,0.0838
14632,0.0838
14633,0.0838
14634,0.0838
14635,0.0838
14636,0.0838
14637,0.0838
14638,0.0838
14639,0.0838
14640,0.0838
14641,0.0838
14642,0.0838
14643,0.0838
14644,0.0838
